id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
9295	family	Methanosarcinaceae	7	1	3			2.57	0.49	[2, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3]
9296	family	Sphaerobacteraceae	1	2	2			2.00	0.00	[2]
9297	family	Oleiphilaceae	1	5	5			5.00	0.00	[5]
9298	family	Nautiliaceae	3	2	4			3.00	0.82	[4, 2, 3]
9299	family	Campylobacteraceae	3	1	6			3.38	1.16	[5, 4, 5, 5, 5, 6, 5, 3, 2, 2, 4, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 1, 2, 3, 1, 2, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]
9300	family	Rhizobiales_incertae_sedis	1	1	1			1.00	0.00	[1]
9301	family	Gemmatimonadaceae	1	1	2			1.67	0.00	[1, 2, 2]
9302	family	Neisseriaceae	10	1	10			5.70	2.33	[8, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 4, 4, 4, 4, 5, 8, 8, 7, 7, 5, 4, 10, 4]
9303	family	Brucellaceae	4	3	5			3.35	0.61	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 4]
9304	family	Jonesiaceae	1	5	5			5.00	0.00	[5, 5]
9305	family	Nitrososphaeraceae	1	1	2			1.50	0.00	[1, 2]
9306	family	Thermoanaerobacteraceae	6	1	4			3.03	1.10	[4, 4, 1, 1, 1, 2, 1, 3, 2, 4, 4, 4, 4, 4, 4, 4, 4]
9307	family	Family II	2	1	3			1.79	0.21	[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 3, 1, 1, 2, 2, 3, 2, 2, 2]
9308	family	Sphingomonadaceae	8	1	4			2.18	0.57	[2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 3, 2, 2, 2, 4, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9309	family	Desulfomicrobiaceae	1	2	2			2.00	0.00	[2, 2]
9310	family	Methanothermaceae	1	2	2			2.00	0.00	[2]
9311	family	Methanospirillaceae	1	4	4			4.00	0.00	[4]
9312	family	Aerococcaceae	1	4	7			4.75	0.00	[4, 6, 4, 4, 4, 5, 4, 7]
9313	family	Paenibacillaceae 1	3	5	17			10.07	3.96	[15, 12, 17, 5, 12, 8, 12, 13, 13, 9, 14, 14, 13, 12, 8, 13, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 15, 12, 9, 9, 10, 13, 9, 11, 6, 10, 10, 14, 10, 11, 12, 12, 13, 8, 8, 8, 8, 9, 10]
9314	family	Elusimicrobiaceae	1	1	1			1.00	0.00	[1]
9315	family	Waddliaceae	1	2	2			2.00	0.00	[2]
9316	family	Methanotrichaceae	1	1	2			1.50	0.00	[2, 1]
9317	family	Glycomycetaceae	1	2	2			2.00	0.00	[2]
9318	family	Rubrobacteraceae	1	1	1			1.00	0.00	[1, 1]
9319	family	Thermomonosporaceae	1	4	4			4.00	0.00	[4]
9320	family	Peptostreptococcaceae	3	4	12			7.20	3.22	[11, 10, 11, 12, 12, 12, 12, 12, 12, 12, 4, 6]
9321	family	Micromonosporaceae	5	3	6			3.40	0.80	[3, 3, 6, 6, 4, 3, 6, 3, 3, 3, 3]
9322	family	Beutenbergiaceae	1	2	2			2.00	0.00	[2]
9323	family	Clostridiales_Incertae Sedis III	4	2	5			3.25	1.09	[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 5, 5, 5, 5, 5]
9324	family	Clostridiales_Incertae Sedis IV	1	3	3			3.00	0.00	[3]
9325	family	Family IX	1	3	3			3.00	0.00	[3]
9326	family	"Rikenellaceae"	2	2	2			2.00	0.00	[2, 2]
9327	family	Propionibacteriaceae	4	1	6			1.98	0.75	[2, 2, 1, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 4, 3, 3, 3, 2, 6, 4, 3, 3, 3, 3, 4, 3, 3, 5, 4, 2, 2, 2, 1]
9328	family	Dermacoccaceae	3	2	3			2.33	0.47	[2, 3, 2]
9329	family	Idiomarinaceae	1	4	4			4.00	0.00	[4, 4, 4]
9330	family	Methylobacteriaceae	1	4	11			5.53	0.00	[5, 6, 6, 5, 5, 7, 5, 5, 5, 11, 4, 4, 5, 5, 5]
9331	family	Helicobacteraceae	5	1	4			2.98	0.67	[3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4]
9332	family	Heliobacteriaceae	1	10	10			10.00	0.00	[10]
9333	family	Family XI	1	2	2			2.00	0.00	[2, 2, 2, 2]
9334	family	Spirochaetaceae	10	1	4			1.64	0.88	[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 3, 4, 2, 4, 4, 2, 2, 2, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3]
9335	family	Entomoplasmataceae	22	1	2			1.95	0.21	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2]
9336	family	Sandaracinaceae	1	2	2			2.00	0.00	[2]
9337	family	Sporolactobacillaceae	1	7	10			8.00	0.00	[7, 10, 7]
9338	family	Intrasporangiaceae	4	2	2			2.00	0.00	[2, 2, 2, 2]
9339	family	Desulfohalobiaceae	1	2	2			2.00	0.00	[2]
9340	family	Desulfurococcaceae	5	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1]
9341	family	Orbaceae	2	4	4			4.00	0.00	[4, 4]
9342	family	Haloferacaceae	6	2	3			2.08	0.19	[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]
9343	family	Thermomicrobiaceae	1	2	2			2.00	0.00	[2]
9344	family	Aquificaceae	4	1	2			1.50	0.50	[2, 2, 2, 2, 2, 2, 1, 1, 1, 1]
9345	family	Oxalobacteraceae	9	1	8			3.55	2.45	[1, 7, 1, 7, 8, 7, 1, 8, 8, 8, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 2]
9346	family	Family VI	1	2	2			2.00	0.00	[2, 2]
9347	family	Hyphomonadaceae	3	1	2			1.67	0.47	[1, 1, 2, 2]
9348	family	Aeromonadaceae	5	7	11			8.19	0.97	[8, 8, 8, 8, 7, 10, 9, 10, 11, 10, 9, 10, 10, 10, 10, 10, 11, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
9349	family	Methanomicrobiaceae	2	1	2			1.50	0.50	[1, 1, 1, 1, 2]
9350	family	Beijerinckiaceae	3	2	3			2.33	0.47	[2, 2, 2, 3]
9351	family	Comamonadaceae	16	1	9			2.74	0.98	[2, 2, 3, 3, 3, 3, 9, 2, 5, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 4, 2, 1, 2, 5, 5, 5, 5, 3, 3, 3, 3, 2, 1, 2, 3]
9352	family	Peptococcaceae 1	5	3	11			5.17	2.36	[3, 6, 5, 8, 6, 6, 3, 3, 4, 4, 11, 8, 9]
9353	family	Bacteriovoracaceae	1	2	2			2.00	0.00	[2]
9354	family	Enterobacteriaceae	129	1	11			6.53	2.36	[2, 1, 2, 7, 7, 1, 2, 7, 7, 1, 7, 8, 8, 2, 7, 8, 9, 1, 8, 3, 7, 8, 8, 8, 8, 8, 8, 8, 2, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 3, 3, 7, 3, 1, 1, 8, 8, 8, 8, 8, 7, 8, 8, 8, 2, 7, 7, 7, 8, 8, 8, 7, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 8, 7, 7, 7, 1, 1, 1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 11, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 7, 7, 7, 7, 7, 7, 6, 7, 6, 9, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 1, 7, 9, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 5, 7, 1, 1, 1, 7, 7, 8, 7, 8, 8, 8, 7, 7, 8, 8, 9, 8, 8, 8, 8, 8, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 10, 8, 9, 11, 7, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 7, 8, 8, 9, 9, 10, 9, 8, 8, 8, 8, 7, 8]
9355	family	Thermodesulfobiaceae	2	2	2			2.00	0.00	[2, 2]
9356	family	Moraxellaceae	4	1	7			4.63	0.81	[4, 4, 6, 6, 6, 7, 6, 6, 6, 6, 2, 6, 6, 4, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 6, 4, 4, 5, 5, 5, 4]
9357	family	Clostridiaceae 4	1	11	11			11.00	0.00	[11]
9358	family	Methanomassiliicoccaceae	1	1	2			1.20	0.00	[1, 1, 1, 1, 2]
9359	family	Alicyclobacillaceae	1	6	6			6.00	0.00	[6, 6]
9360	family	Actinomycetaceae	5	1	4			2.73	0.83	[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 2, 4, 3, 2]
9361	family	Dietziaceae	1	2	2			2.00	0.00	[2]
9362	family	Desulfuromonadaceae	2	2	4			2.50	0.50	[2, 2, 2, 3, 4]
9363	family	Caulobacteraceae	4	1	3			2.00	0.71	[2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2]
9364	family	Bartonellaceae	1	2	3			2.05	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
9365	family	Marinilabiliaceae	1	4	4			4.00	0.00	[4]
9366	family	Fimbriimonadaceae	1	2	2			2.00	0.00	[2]
9367	family	Synergistaceae	5	2	5			3.20	0.98	[3, 2, 3, 5, 3]
9368	family	Polyangiaceae	3	3	4			3.67	0.47	[3, 4, 4, 4]
9369	family	Carnobacteriaceae	4	4	8			5.88	1.24	[8, 6, 8, 8, 4, 6, 6]
9370	family	Rhodospirillaceae	13	1	10			3.33	2.04	[1, 2, 1, 4, 2, 2, 2, 2, 4, 9, 9, 9, 9, 10, 4, 4, 4, 4, 1, 1, 2, 5, 5]
9371	family	Myxococcaceae	2	3	4			3.25	0.25	[4, 3, 4, 3, 3, 4, 3]
9372	family	Nitrosopumilaceae	1	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1]
9373	family	Promicromonosporaceae	3	3	4			3.17	0.24	[3, 3, 4, 3, 3]
9374	family	Alcaligenaceae	16	2	5			2.83	0.40	[3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3]
9375	family	Rhodobiaceae	2	1	1			1.00	0.00	[1, 1]
9376	family	Flavobacteriaceae	37	1	13			3.11	1.37	[1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 6, 5, 2, 2, 2, 3, 2, 4, 3, 8, 5, 9, 9, 5, 4, 4, 4, 4, 4, 3, 2, 2, 6, 6, 5, 3, 4, 6, 6, 6, 1, 1, 1, 1, 4, 13, 6, 5, 5, 7, 5, 7, 3, 3, 3, 3, 3, 2, 6, 6, 6, 7, 6, 6, 5, 5, 2, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 10, 3, 4, 3, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 4, 2, 2, 2, 2]
9377	family	Peptococcaceae 2	2	5	10			8.00	0.00	[8, 8, 10, 8, 5, 8, 9]
9378	family	Alcanivoracaceae	2	2	3			2.20	0.20	[3, 2, 2, 3, 2, 2, 2, 2]
9379	family	Cytophagaceae	11	2	4			3.08	0.52	[3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 2, 2, 3, 3, 3, 2, 4, 3, 2]
9380	family	Desulfovibrionaceae	2	1	7			2.78	0.78	[2, 2, 3, 4, 5, 4, 3, 5, 5, 2, 2, 5, 3, 3, 1, 3, 2, 7]
9381	family	Methylococcaceae	4	1	3			2.25	0.83	[3, 3, 3, 1, 3, 2]
9382	family	Syntrophomonadaceae	2	2	3			2.50	0.50	[2, 3]
9383	family	Thermodesulfobacteriaceae	3	1	2			1.33	0.47	[1, 2, 1, 1]
9384	family	Coriobacteriaceae	12	1	3			2.14	0.57	[2, 2, 2, 1, 2, 2, 1, 2, 2, 3, 3, 3, 2, 1, 3, 3]
9385	family	Psychromonadaceae	1	10	10			10.00	0.00	[10, 10]
9386	family	Clostridiales_Incertae Sedis XVIII	1	6	6			6.00	0.00	[6]
9387	family	Sulfuricellaceae	2	2	3			2.50	0.50	[3, 2]
9388	family	Cryomorphaceae	2	2	2			2.00	0.00	[2, 2]
9389	family	Methanoregulaceae	2	1	3			2.00	1.00	[1, 1, 3]
9390	family	Pseudomonadaceae	11	1	8			4.29	0.92	[5, 3, 5, 4, 4, 5, 3, 3, 4, 5, 6, 6, 6, 6, 6, 4, 7, 5, 5, 5, 5, 5, 6, 4, 4, 4, 6, 4, 7, 7, 7, 4, 5, 7, 5, 4, 4, 4, 4, 6, 8, 4, 5, 6, 6, 6, 4, 4, 6, 4, 4, 4, 6, 4, 7, 7, 4, 5, 5, 5, 5, 4, 5, 5, 7, 5, 4, 5, 8, 7, 6, 4, 4, 4, 7, 7, 4, 5, 4, 6, 4, 6, 7, 6, 4, 1, 5, 4, 5, 4, 4, 5, 5, 6, 4, 6, 6, 6, 5, 6, 4, 4, 5, 4, 4, 6, 4, 7, 5, 6, 4, 6, 5, 6, 4, 5, 5, 7, 7, 5, 4, 4, 4, 5, 5, 4, 8, 6, 5, 4, 5, 4, 4, 5, 6, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 7, 4, 4, 5, 6, 6, 4, 4, 4, 6, 5, 1, 4, 3, 5, 5, 4, 5, 4, 4, 6, 6, 4, 5, 6, 7, 6, 6, 7, 4, 5, 1, 1, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6, 4, 6, 4, 4, 4, 4, 4, 7, 4, 7, 4, 4, 4, 5, 5, 5, 4, 7, 5, 5, 7, 5, 5, 6, 7, 6, 4, 3, 5, 4, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 7, 6, 5, 5, 7, 4, 4, 5, 4, 4, 5, 4, 3, 5, 2]
9391	family	Clostridiaceae 2	2	6	10			7.50	1.50	[10, 8, 6]
9392	family	Bacteroidaceae	1	4	7			5.59	0.00	[6, 5, 7, 6, 5, 6, 6, 6, 6, 5, 5, 4, 7, 6, 5, 5, 5]
9393	family	Petrotogaceae	3	2	3			2.67	0.47	[2, 3, 3, 3]
9394	family	Kineosporiaceae	1	4	4			4.00	0.00	[4]
9395	family	Pseudonocardiaceae	13	3	5			3.65	0.71	[3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 5, 5, 3, 5, 3, 3, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3]
9396	family	Desulfobacteraceae	5	1	6			3.20	1.72	[1, 2, 4, 6, 3, 3]
